business_name,business_status,street_name_address,lot_address,latitude,longitude
세븐일레븐일산대화역점,영업,"경기도 고양시 일산서구 중앙로 1560-34 (대화동,이마파킹프라자 111호)",경기도 고양시 일산서구 대화동 2207번지 이마파킹프라자 111호 ,37.67695711,126.7475764
GS25 편의점 백석터미널,영업,"경기도 고양시 일산동구 일산로 74-17, 104호 일부호 (백석동, 대방 샤인밸리)",경기도 고양시 일산동구 백석동 1239-2번지,37.6441033,126.790875
씨유 일산IPARK동문점,영업,"경기도 고양시 일산동구 중산로 70, 상가2동 1층 104(일부)호 (중산동, 일산센트럴아이파크)",경기도 고양시 일산동구 중산동 1841번지 일산센트럴아이파크,37.6782978,126.7825706
GS25백마스타,영업,"경기도 고양시 일산동구 일산로 239, 1층 101(일부)호 (마두동)",경기도 고양시 일산동구 마두동 752번지 삼성프라자,37.6572431,126.7879025
세븐일레븐대화본점,영업,"경기도 고양시 일산서구 대산로226번길 10, 1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2130번지 1층 일부,37.679241,126.7539673
GS25산들점,영업,"경기도 고양시 일산서구 고양대로 724-8, 1층 101(일부)호 (일산동)",경기도 고양시 일산서구 일산동 525-21번지 101(일부)호,37.6825202,126.776153
GS25가좌대우,영업,"경기도 고양시 일산서구 가좌3로 43 (가좌동, 가좌마을 상가동,(101,102호편의점 내 일부))","경기도 고양시 일산서구 가좌동 1089번지 가좌마을 상가동,(101,102호편의점 내 일부)",37.687041,126.7171636
GS25 벽제점,영업,"경기도 고양시 덕양구 보광로 166, 1(일부)층 (벽제동)",경기도 고양시 덕양구 벽제동 565-14번지 1(일부)층,37.729182,126.9098647
씨유일산하이점,영업,"경기도 고양시 일산서구 중앙로 1581, 107(일부)호 (대화동, 하이투모로 오피스텔)",경기도 고양시 일산서구 대화동 2219번지 외2필지 하이투모로 오피스텔 107호일부,37.676215,126.7461559
GS25 가좌벽산,영업,"경기도 고양시 일산서구 가좌1로 8, 101(일부)호 (가좌동, 가좌마을 상가동)","경기도 고양시 일산서구 가좌동 1087번지 가좌마을상가동, 101호일부 ",37.6909594,126.7205726
GS고양원당점,영업,"경기도 고양시 덕양구 호국로779번길 29, 대광빌딩 1(일부)층 (주교동)",경기도 고양시 덕양구 주교동 611번지 대광빌딩 1층 일부,37.6567684,126.8339592
세븐일레븐(고양원당점),영업,경기도 고양시 덕양구 호국로789번길 6 (주교동),경기도 고양시 덕양구 주교동 615-6번지 ,37.6571046,126.8358964
미니스톱일산백석점,영업,"경기도 고양시 일산동구 강송로 119 (백석동,,1224-1번지 용신코아 101,102,110호)","경기도 고양시 일산동구 백석동 1224번지 ,1224-1번지 용신코아 101,102,110호 ",37.6495453,126.785987
GS25중산누리점,영업,"경기도 고양시 일산동구 탄중로 346, 1층 105호 일부호 (중산동, 중산마을 상가동)",경기도 고양시 일산동구 중산동 1573번지 중산마을 상가동 1층 105호 일부호,37.6918465,126.7816008
세븐일레븐롯데마트점,영업,"경기도 고양시 일산서구 중앙로 1496 (주엽동,문촌마을상가동 1층(일부))",경기도 고양시 일산서구 주엽동 15번지 문촌마을상가동 1층(일부) ,37.67338505,126.7556522
CU 일산백마점,영업,"경기도 고양시 일산동구 강촌로 191, 106호 일부호 (마두동, 백마마을 분산상가)",경기도 고양시 일산동구 마두동 734번지 백마마을 분산상가 106일부호,37.6560185,126.7932889
GS일산다온점,영업,"경기도 고양시 일산서구 장자길82번길 3, 1층 일부호 (덕이동, 주건축물제1동)",경기도 고양시 일산서구 덕이동 766-10번지 주건축물제1동 1층 일부,37.69832,126.744016
세븐일레븐 백석나들점,영업,"경기도 고양시 일산동구 중앙로 1048, 일산르메이에르프라자 127호 일부호 (백석동)",경기도 고양시 일산동구 백석동 1297-2번지 일산르메이에르프라자,37.6435752,126.7878172
GS25중산영원점,영업,"경기도 고양시 일산동구 탄중로417번길 3, 1층 일부호 (중산동)",경기도 고양시 일산동구 중산동 1582번지 1층 일부호,37.6871225,126.780039
세븐일레븐 백석중앙점,영업,"경기도 고양시 일산동구 호수로446번길 34-2, 1층 일부호 (백석동)",경기도 고양시 일산동구 백석동 1447번지,37.644992,126.7793264
지에스25(GS25) 탄현드림점,영업,"경기도 고양시 일산서구 일현로41번길 8-1, 대림프라자 1층 103(일부)호 (탄현동)",경기도 고양시 일산서구 탄현동 1560-6번지 대림프라자 1층 103(일부)호,37.6911775,126.7620452
GS25일산대산,영업,"경기도 고양시 일산동구 일산로441번길 85, 1층 일부호 (정발산동)",경기도 고양시 일산동구 정발산동 1181-13번지 1층 일부호(GS25일산대산 편의점 내),37.669824,126.7752962
세븐일레븐 주엽금강점,영업,"경기도 고양시 일산서구 강성로 115 (주엽동, 금강빌딩 107,108호)","경기도 고양시 일산서구 주엽동 67번지 금강빌딩 107,108호 ",37.67033836,126.7627922
GS25식사자이2점,영업,"경기도 고양시 일산동구 위시티4로 45, 1층 104 일부호 (식사동, 위시티일산자이4단지아파트)",경기도 고양시 일산동구 식사동 1504번지 위시티일산자이4단지상가 104 일부호,37.6793814,126.8152489
GS25 백석행운점,영업,"경기도 고양시 일산동구 강송로87번길 12, 1층 일부호 (백석동)",경기도 고양시 일산동구 백석동 1252-7번지,37.6470719,126.7882944
씨유지축한림풀에버,영업,"경기도 고양시 덕양구 오부자로 15, 근린생활시설2동 1층 10(일부)호 (지축동, 지축역 한림풀에버)",경기도 고양시 덕양구 지축동 0번지 지축역 한림풀에버 근생2동 10(일부)호 ,37.6535122,126.9105264
GS25원흥타운점,영업,"경기도 고양시 덕양구 원흥1로 48, 폴리곤스퀘어 1(일부)층 (원흥동)",경기도 고양시 덕양구 원흥동 620번지 1(일부)층 ,37.6512732,126.8696212
지에스25 일산골드점(GS25),영업,"경기도 고양시 일산서구 성저로38번길 28, 1층 일부 (대화동)",경기도 고양시 일산서구 대화동 2040-5번지 1층 일부 ,37.68254657,126.7534915
세븐일레븐고양화정동점,영업,"경기도 고양시 덕양구 백양로 150, 1(일부)층 (화정동)",경기도 고양시 덕양구 화정동 879번지 1(일부)층 ,37.6388591,126.835314
세븐일레븐성사중앙점,영업,"경기도 고양시 덕양구 마상로 176, 1(일부)층 (성사동)",경기도 고양시 덕양구 성사동 488-27번지 1층 일부 ,37.6572387,126.841653
이마트24 일산태영점,영업,"경기도 고양시 일산서구 탄중로101번길 41, C동 1층 일부호 (덕이동)",경기도 고양시 일산서구 덕이동 388번지 C동 1층 일부호,37.69429014,126.7554023
이마트24삼송행복,영업,"경기도 고양시 덕양구 원흥1로 11, 상가동 1층 102(일부)호 (원흥동, 원흥마을12단지)",경기도 고양시 덕양구 원흥동 462-7번지 원흥마을12단지 102(일부)호 ,37.65002489,126.8652835
이마트24R대화명성점,영업,"경기도 고양시 일산서구 송포로 35, 대륙종합상가 113 일부호 (대화동)",경기도 고양시 일산서구 대화동 1464-7번지 대륙종합상가 113호,37.66948988,126.7322718
씨유고양관산프라임점,영업,"경기도 고양시 덕양구 통일로 760, 108(일부)호 (관산동, 더퍼스트프라임)",경기도 고양시 덕양구 관산동 1015번지 더퍼스트프라임 108호 일부 ,37.6877672,126.86603
CU가좌한화점,영업,"경기도 고양시 일산서구 송산로 390, 대호프라자, 가101호(일부) (가좌동)","경기도 고양시 일산서구 가좌동 346-6번지 대포프라자, 가101호(일부) ",37.68484564,126.7221376
지에스25원당본점(GS25),영업,"경기도 고양시 덕양구 호국로790번길 26, 1(일부)층 (성사동)",경기도 고양시 덕양구 성사동 702번지 1층 일부(101호 일부) ,37.655683,126.837316
세븐일레븐어반스카이,영업,"경기도 고양시 일산서구 고양대로672번길 15-2, 1층 일부호 (일산동)",경기도 고양시 일산서구 일산동 655-219번지 일부호,37.68326585,126.7704032
cu백석호수점,영업,"경기도 고양시 일산동구 강촌로 24, 103호 일부호 (백석동)",경기도 고양시 일산동구 백석동 1452번지 ,37.64621677,126.7790169
CU화정달빛1단지점,영업,"경기도 고양시 덕양구 화중로 217, 달빛마을 상가2동 1층 104(일부)호 (화정동)",경기도 고양시 덕양구 화정동 858번지 달빛마을1단지 상가2동 104(일호,37.64677413,126.8321463
지에스25행신대표점(GS25),영업,"경기도 고양시 덕양구 화신로 101, 햇빛마을23단지상가 104(일부)호 (행신동)",경기도 고양시 덕양구 행신동 956번지 햇빛마을23단지상가 104호 일부 ,37.6216392,126.8400988
지에스25 문봉사거리,영업,"경기도 고양시 일산동구 성현로 371, 1층 일부호 (문봉동)",경기도 고양시 일산동구 문봉동 168-52번지 ,37.7022086,126.8248186
CU 일산동문점,영업,"경기도 고양시 일산서구 고양대로 618, 풍원리빙프라자 1층 107호 (일산동)",경기도 고양시 일산서구 일산동 957-3번지 풍원리빙프라자 ,37.68587686,126.7649873
세븐일레븐(백석두산위브),영업,"경기도 고양시 일산동구 일산로 78, 백석위브센티움 104호 일부호 (백석동)",경기도 고양시 일산동구 백석동 1241-2번지 백석위브센티움 ,37.6444629,126.7904094
CU고양어울림누리점,영업,"경기도 고양시 덕양구 어울림로 33, 어울림편의점 지하1(일부)층 (성사동)",경기도 고양시 덕양구 성사동 826번지 어울림편의점 지하1층 일부 ,37.64880348,126.8336487
세븐일레븐 고양롯데마트점,영업,"경기도 고양시 덕양구 중앙로558번길 21, 롯데마트별관 1층 매장내일부호 (행신동)",경기도 고양시 덕양구 행신동 944번지 별관동 1층일부호,37.62457952,126.8358672
씨유일산스타점,영업,"경기도 고양시 일산서구 고봉로 291, 에이스스타디움 1층 116호 (일산동)",경기도 고양시 일산서구 일산동 555-1번지 에이스스타디움 1층 116호,37.6852069,126.7771312
지에스25삼송후레쉬점(GS25),영업,"경기도 고양시 덕양구 동송로 23-28, e편한세상 시티 삼송3차 상가동 108(일부)호 (동산동)",경기도 고양시 덕양구 동산동 368번지 e편한세상 시티 삼송3차 상가동 108호 일부 ,37.64885542,126.8927301
씨유일산강촌마을8단지점,영업,"경기도 고양시 일산동구 강송로 197, 강촌마을8단지상가동 113호 일부호 (마두동)",경기도 고양시 일산동구 마두동 794번지 강촌마을8단지 ,37.655294,126.7814374
CU 탄현프라자점,영업,"경기도 고양시 일산서구 일현로 38, 세진프라자 101호일부호 (탄현동)",경기도 고양시 일산서구 탄현동 1574-1번지 세진프라자 101호일부 ,37.6904851,126.7626823
GS25원흥푸르지오점,영업,"경기도 고양시 덕양구 원흥5로 25, 삼송원흥역센트럴푸르지오판매시설 113(일부)호 (원흥동)",경기도 고양시 덕양구 원흥동 630번지 삼송원흥역센트럴푸르지오판매시설 113호 일부 ,37.648938,126.8763448
이마트24 일산효림점,영업,"경기도 고양시 일산서구 주화로 88, 효림빌딩 1층 104(일부)호 (주엽동)",경기도 고양시 일산서구 주엽동 115-2번지 효림빌딩 1층 104(일부)호 ,37.670466,126.7584851
씨유일산대화삼익점,영업,"경기도 고양시 일산서구 대산로 261, 성저마을 상가동 107일부호 (대화동)",경기도 고양시 일산서구 대화동 2213번지 성저마을 상가동 107호일부 ,37.68025352,126.7500267
CU고양스타필드점,영업,"경기도 고양시 덕양구 동송로 33, 이편한세상시티삼송상가동 1층 1-005(일부)호 (동산동)",경기도 고양시 덕양구 동산동 369번지 이편한세상시티삼송상가동 1층 1-005호일부 ,37.6495255,126.8964231
GS25중산두산점,영업,"경기도 고양시 일산동구 중산로 269, 중산마을상가동 B08호 일부호 (중산동)",경기도 고양시 일산동구 중산동 1555번지 중산마을1단지 ,37.6972607,126.7812899
세븐일레븐 킨텍스제1전시장점,영업,"경기도 고양시 일산서구 킨텍스로 217-60, 킨텍스제1전시장 1층일부 (대화동)",경기도 고양시 일산서구 대화동 2600번지 킨텍스제1전시장 1층일부 ,37.66903092,126.7456041
세븐일레븐주교스타점,영업,"경기도 고양시 덕양구 고양대로 1317, 명성빌딩 1(일부)층 (주교동)",경기도 고양시 덕양구 주교동 605-18번지 명성빌딩 1층 일부 ,37.6564936,126.8307867
CU(씨유) 일산후곡7단지점,영업,"경기도 고양시 일산서구 킨텍스로 410, 후곡마을 상가동, 편의점(109,110호)일부 (일산동, 후곡마을7단지아파트)","경기도 고양시 일산서구 일산동 1055번지 후곡마을 상가동, 편의점(109,110호)일부 ",37.6798209,126.7598827
씨유 일산후곡벽산점,영업,"경기도 고양시 일산서구 킨텍스로 458, 후곡마을 상가동 109일부호 (일산동)",경기도 고양시 일산서구 일산동 1040번지 후곡마을 상가동 109호일부 ,37.6833496,126.762762
GS25지축사랑점,영업,"경기도 고양시 덕양구 오부자로 150, 엘에이치3단지 상가동 1층 2(일부)호 (지축동)",경기도 고양시 덕양구 지축동 0번지 LH3단지 상가동 1층 2(일부)호 ,,
이마트24편의점(일산푸르지오점),영업,"경기도 고양시 일산서구 고봉로329번길 50, 102(일부)호 (일산동, 신영아파트)",경기도 고양시 일산서구 일산동 1818번지 신영아파트 상가동 102호 일부 ,37.68951735,126.7744085
